board_name,instance_id,ref_des,wacv_type,raw_annotation,kicad_class,kicad_footprint,box_x1,box_y1,box_x2,box_y2,confidence,num_polygon_points,polygon_points_compact,polygon_points_json
ACM-109_Top,50,C12,capacitor,capacitor C19,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,10,284,24,307,0.95,14,"(12.0,283.0); (12.0,284.0); (11.0,285.0); (11.0,305.0); (13.0,307.0); (23.0,307.0); (23.0,306.0); (24.0,305.0); (24.0,284.0); (23.0,283.0); (20.0,283.0); (19.0,282.0); (15.0,282.0); (14.0,283.0)","[[12.0, 283.0], [12.0, 284.0], [11.0, 285.0], [11.0, 305.0], [13.0, 307.0], [23.0, 307.0], [23.0, 306.0], [24.0, 305.0], [24.0, 284.0], [23.0, 283.0], [20.0, 283.0], [19.0, 282.0], [15.0, 282.0], [14.0, 283.0]]"
ACM-109_Top,51,C13,capacitor,capacitor C4,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,132,183,172,252,0.962,7,"(134.0,183.0); (133.0,250.0); (142.0,251.0); (171.0,249.0); (171.0,183.0); (160.0,181.0); (144.0,181.0)","[[134.0, 183.0], [133.0, 250.0], [142.0, 251.0], [171.0, 249.0], [171.0, 183.0], [160.0, 181.0], [144.0, 181.0]]"
ACM-109_Top,52,U12,ic,ic U1,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,59,155,127,248,0.968,24,"(121.0,159.0); (111.0,160.0); (108.0,156.0); (80.0,155.0); (75.0,159.0); (64.0,159.0); (56.0,178.0); (59.0,231.0); (66.0,238.0); (75.0,241.0); (77.0,246.0); (82.0,247.0); (87.0,252.0); (93.0,248.0); (105.0,247.0); (112.0,240.0); (119.0,240.0); (120.0,236.0); (125.0,232.0); (128.0,209.0); (126.0,185.0); (128.0,181.0); (125.0,177.0); (125.0,168.0)","[[121.0, 159.0], [111.0, 160.0], [108.0, 156.0], [80.0, 155.0], [75.0, 159.0], [64.0, 159.0], [56.0, 178.0], [59.0, 231.0], [66.0, 238.0], [75.0, 241.0], [77.0, 246.0], [82.0, 247.0], [87.0, 252.0], [93.0, 248.0], [105.0, 247.0], [112.0, 240.0], [119.0, 240.0], [120.0, 236.0], [125.0, 232.0], [128.0, 209.0], [126.0, 185.0], [128.0, 181.0], [125.0, 177.0], [125.0, 168.0]]"
ACM-109_Top,53,C14,capacitor,capacitor C3,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,9,148,53,220,0.977,9,"(11.0,149.0); (9.0,151.0); (11.0,169.0); (11.0,182.0); (9.0,188.0); (9.0,220.0); (30.0,218.0); (53.0,220.0); (53.0,150.0)","[[11.0, 149.0], [9.0, 151.0], [11.0, 169.0], [11.0, 182.0], [9.0, 188.0], [9.0, 220.0], [30.0, 218.0], [53.0, 220.0], [53.0, 150.0]]"
ACM-109_Top,54,C15,capacitor,capacitor C14,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,59,137,83,151,0.947,12,"(58.0,140.0); (58.0,143.0); (59.0,144.0); (59.0,148.0); (61.0,150.0); (81.0,150.0); (82.0,149.0); (83.0,149.0); (83.0,139.0); (82.0,138.0); (59.0,138.0); (59.0,139.0)","[[58.0, 140.0], [58.0, 143.0], [59.0, 144.0], [59.0, 148.0], [61.0, 150.0], [81.0, 150.0], [82.0, 149.0], [83.0, 149.0], [83.0, 139.0], [82.0, 138.0], [59.0, 138.0], [59.0, 139.0]]"
ACM-109_Top,55,C16,capacitor,capacitor C24,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,206,196,276,237,0.954,8,"(206.0,195.0); (206.0,237.0); (241.0,235.0); (245.0,239.0); (275.0,239.0); (275.0,198.0); (273.0,196.0); (246.0,197.0)","[[206.0, 195.0], [206.0, 237.0], [241.0, 235.0], [245.0, 239.0], [275.0, 239.0], [275.0, 198.0], [273.0, 196.0], [246.0, 197.0]]"
ACM-109_Top,56,U13,ic,ic FPGA,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,182,251,377,448,0.993,4,"(183.0,252.0); (181.0,443.0); (372.0,446.0); (375.0,253.0)","[[183.0, 252.0], [181.0, 443.0], [372.0, 446.0], [375.0, 253.0]]"
ACM-109_Top,57,U14,component,"""component text"" ""EN5322 E02BSC""",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,72,176,114,226,0.925,38,"(77.0,180.0); (75.0,186.0); (76.0,190.0); (72.0,195.0); (72.0,201.0); (74.0,202.0); (73.0,212.0); (75.0,214.0); (74.0,218.0); (77.0,228.0); (82.0,229.0); (84.0,228.0); (85.0,224.0); (87.0,224.0); (89.0,228.0); (89.0,225.0); (91.0,223.0); (94.0,225.0); (95.0,228.0); (100.0,228.0); (99.0,226.0); (101.0,224.0); (108.0,223.0); (110.0,219.0); (112.0,222.0); (114.0,222.0); (116.0,215.0); (115.0,192.0); (114.0,193.0); (110.0,193.0); (108.0,191.0); (105.0,192.0); (103.0,190.0); (103.0,187.0); (99.0,184.0); (100.0,182.0); (98.0,180.0); (91.0,181.0)","[[77.0, 180.0], [75.0, 186.0], [76.0, 190.0], [72.0, 195.0], [72.0, 201.0], [74.0, 202.0], [73.0, 212.0], [75.0, 214.0], [74.0, 218.0], [77.0, 228.0], [82.0, 229.0], [84.0, 228.0], [85.0, 224.0], [87.0, 224.0], [89.0, 228.0], [89.0, 225.0], [91.0, 223.0], [94.0, 225.0], [95.0, 228.0], [100.0, 228.0], [99.0, 226.0], [101.0, 224.0], [108.0, 223.0], [110.0, 219.0], [112.0, 222.0], [114.0, 222.0], [116.0, 215.0], [115.0, 192.0], [114.0, 193.0], [110.0, 193.0], [108.0, 191.0], [105.0, 192.0], [103.0, 190.0], [103.0, 187.0], [99.0, 184.0], [100.0, 182.0], [98.0, 180.0], [91.0, 181.0]]"
ACM-109_Top,58,U15,component,"""component text"" ""EPCQ32M Q245A""",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,391,145,444,176,0.912,16,"(389.0,153.0); (388.0,178.0); (442.0,177.0); (447.0,174.0); (447.0,151.0); (440.0,152.0); (436.0,148.0); (431.0,149.0); (412.0,148.0); (406.0,149.0); (408.0,151.0); (406.0,153.0); (403.0,152.0); (399.0,153.0); (395.0,152.0); (392.0,154.0)","[[389.0, 153.0], [388.0, 178.0], [442.0, 177.0], [447.0, 174.0], [447.0, 151.0], [440.0, 152.0], [436.0, 148.0], [431.0, 149.0], [412.0, 148.0], [406.0, 149.0], [408.0, 151.0], [406.0, 153.0], [403.0, 152.0], [399.0, 153.0], [395.0, 152.0], [392.0, 154.0]]"
ACM-109_Top,59,U16,component,"""component text"" ""O N""",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,481,233,507,242,0.89,17,"(482.0,235.0); (482.0,238.0); (485.0,240.0); (490.0,240.0); (491.0,239.0); (495.0,239.0); (496.0,240.0); (504.0,240.0); (505.0,239.0); (505.0,234.0); (503.0,234.0); (502.0,233.0); (498.0,233.0); (497.0,234.0); (492.0,234.0); (491.0,233.0); (484.0,233.0)","[[482.0, 235.0], [482.0, 238.0], [485.0, 240.0], [490.0, 240.0], [491.0, 239.0], [495.0, 239.0], [496.0, 240.0], [504.0, 240.0], [505.0, 239.0], [505.0, 234.0], [503.0, 234.0], [502.0, 233.0], [498.0, 233.0], [497.0, 234.0], [492.0, 234.0], [491.0, 233.0], [484.0, 233.0]]"
ACM-109_Top,60,U17,component,"""component text"" ""1 2""",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,486,284,520,295,0.84,36,"(518.0,293.0); (518.0,286.0); (515.0,286.0); (514.0,287.0); (512.0,287.0); (511.0,286.0); (509.0,286.0); (508.0,285.0); (506.0,285.0); (505.0,286.0); (503.0,286.0); (502.0,287.0); (501.0,287.0); (500.0,286.0); (492.0,286.0); (491.0,287.0); (490.0,286.0); (486.0,286.0); (486.0,289.0); (488.0,291.0); (489.0,291.0); (491.0,294.0); (492.0,294.0); (492.0,293.0); (491.0,292.0); (493.0,290.0); (498.0,290.0); (499.0,289.0); (500.0,289.0); (503.0,293.0); (506.0,293.0); (507.0,294.0); (508.0,294.0); (510.0,292.0); (513.0,292.0); (514.0,293.0)","[[518.0, 293.0], [518.0, 286.0], [515.0, 286.0], [514.0, 287.0], [512.0, 287.0], [511.0, 286.0], [509.0, 286.0], [508.0, 285.0], [506.0, 285.0], [505.0, 286.0], [503.0, 286.0], [502.0, 287.0], [501.0, 287.0], [500.0, 286.0], [492.0, 286.0], [491.0, 287.0], [490.0, 286.0], [486.0, 286.0], [486.0, 289.0], [488.0, 291.0], [489.0, 291.0], [491.0, 294.0], [492.0, 294.0], [492.0, 293.0], [491.0, 292.0], [493.0, 290.0], [498.0, 290.0], [499.0, 289.0], [500.0, 289.0], [503.0, 293.0], [506.0, 293.0], [507.0, 294.0], [508.0, 294.0], [510.0, 292.0], [513.0, 292.0], [514.0, 293.0]]"
ACM-109_Top,61,U18,component,"""component text"" ""2 G""",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,516,252,526,277,0.92,9,"(518.0,253.0); (518.0,254.0); (517.0,255.0); (517.0,274.0); (518.0,275.0); (524.0,275.0); (525.0,274.0); (525.0,254.0); (524.0,253.0)","[[518.0, 253.0], [518.0, 254.0], [517.0, 255.0], [517.0, 274.0], [518.0, 275.0], [524.0, 275.0], [525.0, 274.0], [525.0, 254.0], [524.0, 253.0]]"
ACM-109_Top,62,U19,component,"""component text"" ""ALTERA Cyclone V 5CEBA4U15C8N F CABAU1337A KOREA NABAU303013 301FA3DOB""",Generic_Component,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,215,259,335,417,0.924,25,"(217.0,368.0); (218.0,373.0); (242.0,370.0); (252.0,379.0); (245.0,384.0); (225.0,383.0); (217.0,388.0); (220.0,395.0); (229.0,396.0); (237.0,411.0); (322.0,412.0); (331.0,393.0); (330.0,387.0); (321.0,384.0); (316.0,388.0); (272.0,383.0); (271.0,376.0); (277.0,371.0); (331.0,370.0); (332.0,361.0); (321.0,356.0); (310.0,359.0); (253.0,354.0); (253.0,358.0); (228.0,358.0)","[[217.0, 368.0], [218.0, 373.0], [242.0, 370.0], [252.0, 379.0], [245.0, 384.0], [225.0, 383.0], [217.0, 388.0], [220.0, 395.0], [229.0, 396.0], [237.0, 411.0], [322.0, 412.0], [331.0, 393.0], [330.0, 387.0], [321.0, 384.0], [316.0, 388.0], [272.0, 383.0], [271.0, 376.0], [277.0, 371.0], [331.0, 370.0], [332.0, 361.0], [321.0, 356.0], [310.0, 359.0], [253.0, 354.0], [253.0, 358.0], [228.0, 358.0]]"
ACM-109_Top,63,C17,capacitor,capacitor C22,Capacitor_SMD,Capacitor_SMD:C_0805_2012Metric,66,580,137,624,0.979,13,"(137.0,579.0); (106.0,578.0); (98.0,580.0); (67.0,580.0); (65.0,582.0); (65.0,623.0); (69.0,625.0); (85.0,625.0); (98.0,622.0); (108.0,622.0); (111.0,625.0); (119.0,626.0); (137.0,625.0)","[[137.0, 579.0], [106.0, 578.0], [98.0, 580.0], [67.0, 580.0], [65.0, 582.0], [65.0, 623.0], [69.0, 625.0], [85.0, 625.0], [98.0, 622.0], [108.0, 622.0], [111.0, 625.0], [119.0, 626.0], [137.0, 625.0]]"
ArduinoMega_Bottom,1,J1,connector,connector unknown,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,3285,942,3449,1221,0.97,8,"(3431.0,942.0); (3303.0,945.0); (3293.0,953.0); (3294.0,1205.0); (3302.0,1218.0); (3431.0,1217.0); (3443.0,1206.0); (3442.0,954.0)","[[3431.0, 942.0], [3303.0, 945.0], [3293.0, 953.0], [3294.0, 1205.0], [3302.0, 1218.0], [3431.0, 1217.0], [3443.0, 1206.0], [3442.0, 954.0]]"
ArduinoMega_Bottom,2,J2,connector,connector unknown,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,2755,1015,2888,1074,0.904,18,"(2765.0,1034.0); (2769.0,1057.0); (2783.0,1066.0); (2802.0,1065.0); (2818.0,1057.0); (2832.0,1059.0); (2850.0,1066.0); (2865.0,1064.0); (2877.0,1054.0); (2880.0,1041.0); (2877.0,1024.0); (2864.0,1015.0); (2854.0,1013.0); (2840.0,1016.0); (2822.0,1024.0); (2801.0,1015.0); (2785.0,1013.0); (2768.0,1025.0)","[[2765.0, 1034.0], [2769.0, 1057.0], [2783.0, 1066.0], [2802.0, 1065.0], [2818.0, 1057.0], [2832.0, 1059.0], [2850.0, 1066.0], [2865.0, 1064.0], [2877.0, 1054.0], [2880.0, 1041.0], [2877.0, 1024.0], [2864.0, 1015.0], [2854.0, 1013.0], [2840.0, 1016.0], [2822.0, 1024.0], [2801.0, 1015.0], [2785.0, 1013.0], [2768.0, 1025.0]]"
ArduinoMega_Top,1,U1,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1946,1130,2382,1561,0.957,16,"(2305.0,1134.0); (2035.0,1140.0); (2024.0,1153.0); (2049.0,1167.0); (1959.0,1206.0); (1958.0,1489.0); (2023.0,1514.0); (2030.0,1553.0); (2296.0,1551.0); (2346.0,1484.0); (2353.0,1453.0); (2371.0,1484.0); (2371.0,1202.0); (2351.0,1224.0); (2344.0,1198.0); (2308.0,1166.0)","[[2305.0, 1134.0], [2035.0, 1140.0], [2024.0, 1153.0], [2049.0, 1167.0], [1959.0, 1206.0], [1958.0, 1489.0], [2023.0, 1514.0], [2030.0, 1553.0], [2296.0, 1551.0], [2346.0, 1484.0], [2353.0, 1453.0], [2371.0, 1484.0], [2371.0, 1202.0], [2351.0, 1224.0], [2344.0, 1198.0], [2308.0, 1166.0]]"
ArduinoMega_Top,2,J1,connector,connector unknown,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,775,955,1175,1260,0.958,6,"(1162.0,960.0); (1050.0,954.0); (781.0,964.0); (783.0,1242.0); (1158.0,1242.0); (1165.0,1227.0)","[[1162.0, 960.0], [1050.0, 954.0], [781.0, 964.0], [783.0, 1242.0], [1158.0, 1242.0], [1165.0, 1227.0]]"
ArduinoMega_Top,3,J2,connector,connector unknown,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,887,1720,1289,2022,0.946,23,"(898.0,1728.0); (895.0,1891.0); (903.0,1929.0); (1139.0,1936.0); (1134.0,1966.0); (1145.0,1965.0); (1146.0,1948.0); (1153.0,1979.0); (1130.0,1993.0); (1139.0,2009.0); (1179.0,2011.0); (1212.0,1981.0); (1217.0,1932.0); (1238.0,1918.0); (1246.0,1882.0); (1275.0,1869.0); (1255.0,1857.0); (1248.0,1803.0); (1265.0,1793.0); (1246.0,1783.0); (1234.0,1748.0); (1179.0,1725.0); (924.0,1720.0)","[[898.0, 1728.0], [895.0, 1891.0], [903.0, 1929.0], [1139.0, 1936.0], [1134.0, 1966.0], [1145.0, 1965.0], [1146.0, 1948.0], [1153.0, 1979.0], [1130.0, 1993.0], [1139.0, 2009.0], [1179.0, 2011.0], [1212.0, 1981.0], [1217.0, 1932.0], [1238.0, 1918.0], [1246.0, 1882.0], [1275.0, 1869.0], [1255.0, 1857.0], [1248.0, 1803.0], [1265.0, 1793.0], [1246.0, 1783.0], [1234.0, 1748.0], [1179.0, 1725.0], [924.0, 1720.0]]"
ArduinoMega_Top,4,J3,connector,connector unknown,Connector,Connector_PinHeader_2.54mm:PinHeader_1x04_P2.54mm_Vert,1295,858,1477,979,0.935,16,"(1304.0,871.0); (1293.0,893.0); (1292.0,958.0); (1302.0,980.0); (1329.0,982.0); (1359.0,973.0); (1387.0,981.0); (1419.0,971.0); (1437.0,979.0); (1455.0,979.0); (1471.0,969.0); (1475.0,931.0); (1470.0,862.0); (1368.0,859.0); (1345.0,865.0); (1323.0,863.0)","[[1304.0, 871.0], [1293.0, 893.0], [1292.0, 958.0], [1302.0, 980.0], [1329.0, 982.0], [1359.0, 973.0], [1387.0, 981.0], [1419.0, 971.0], [1437.0, 979.0], [1455.0, 979.0], [1471.0, 969.0], [1475.0, 931.0], [1470.0, 862.0], [1368.0, 859.0], [1345.0, 865.0], [1323.0, 863.0]]"
ArduinoMega_Top,5,U2,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1356,1125,1493,1273,0.964,14,"(1370.0,1131.0); (1362.0,1147.0); (1360.0,1162.0); (1362.0,1240.0); (1368.0,1253.0); (1376.0,1260.0); (1402.0,1264.0); (1456.0,1264.0); (1480.0,1258.0); (1487.0,1247.0); (1490.0,1227.0); (1490.0,1168.0); (1483.0,1136.0); (1469.0,1129.0)","[[1370.0, 1131.0], [1362.0, 1147.0], [1360.0, 1162.0], [1362.0, 1240.0], [1368.0, 1253.0], [1376.0, 1260.0], [1402.0, 1264.0], [1456.0, 1264.0], [1480.0, 1258.0], [1487.0, 1247.0], [1490.0, 1227.0], [1490.0, 1168.0], [1483.0, 1136.0], [1469.0, 1129.0]]"
ArduinoMega_Top,6,D1,led,led L,LED_SMD,LED_SMD:LED_0805_2012Metric,1575,999,1659,1040,0.922,15,"(1584.0,1005.0); (1582.0,1017.0); (1583.0,1034.0); (1590.0,1038.0); (1599.0,1040.0); (1632.0,1040.0); (1645.0,1038.0); (1651.0,1033.0); (1653.0,1025.0); (1653.0,1015.0); (1651.0,1006.0); (1647.0,1002.0); (1631.0,998.0); (1601.0,998.0); (1588.0,1001.0)","[[1584.0, 1005.0], [1582.0, 1017.0], [1583.0, 1034.0], [1590.0, 1038.0], [1599.0, 1040.0], [1632.0, 1040.0], [1645.0, 1038.0], [1651.0, 1033.0], [1653.0, 1025.0], [1653.0, 1015.0], [1651.0, 1006.0], [1647.0, 1002.0], [1631.0, 998.0], [1601.0, 998.0], [1588.0, 1001.0]]"
ArduinoMega_Top,7,D2,led,led TX,LED_SMD,LED_SMD:LED_0805_2012Metric,1577,1130,1656,1171,0.928,15,"(1580.0,1146.0); (1580.0,1161.0); (1582.0,1166.0); (1588.0,1170.0); (1595.0,1172.0); (1643.0,1171.0); (1651.0,1168.0); (1655.0,1162.0); (1655.0,1144.0); (1652.0,1136.0); (1650.0,1134.0); (1639.0,1131.0); (1597.0,1130.0); (1587.0,1134.0); (1584.0,1137.0)","[[1580.0, 1146.0], [1580.0, 1161.0], [1582.0, 1166.0], [1588.0, 1170.0], [1595.0, 1172.0], [1643.0, 1171.0], [1651.0, 1168.0], [1655.0, 1162.0], [1655.0, 1144.0], [1652.0, 1136.0], [1650.0, 1134.0], [1639.0, 1131.0], [1597.0, 1130.0], [1587.0, 1134.0], [1584.0, 1137.0]]"
ArduinoMega_Top,8,D3,led,led RX,LED_SMD,LED_SMD:LED_0805_2012Metric,1575,1189,1659,1227,0.921,14,"(1581.0,1193.0); (1581.0,1219.0); (1583.0,1223.0); (1589.0,1227.0); (1634.0,1228.0); (1645.0,1226.0); (1649.0,1224.0); (1653.0,1219.0); (1656.0,1204.0); (1656.0,1194.0); (1654.0,1189.0); (1648.0,1185.0); (1594.0,1185.0); (1585.0,1188.0)","[[1581.0, 1193.0], [1581.0, 1219.0], [1583.0, 1223.0], [1589.0, 1227.0], [1634.0, 1228.0], [1645.0, 1226.0], [1649.0, 1224.0], [1653.0, 1219.0], [1656.0, 1204.0], [1656.0, 1194.0], [1654.0, 1189.0], [1648.0, 1185.0], [1594.0, 1185.0], [1585.0, 1188.0]]"
ArduinoMega_Top,9,Y1,clock,clock unknown,Crystal,Crystal:Crystal_SMD_3225-4Pin_3.2x2.5mm,1256,1351,1525,1469,0.968,13,"(1261.0,1403.0); (1271.0,1438.0); (1291.0,1457.0); (1306.0,1463.0); (1468.0,1463.0); (1492.0,1456.0); (1506.0,1441.0); (1516.0,1421.0); (1518.0,1391.0); (1506.0,1368.0); (1484.0,1355.0); (1304.0,1354.0); (1274.0,1370.0)","[[1261.0, 1403.0], [1271.0, 1438.0], [1291.0, 1457.0], [1306.0, 1463.0], [1468.0, 1463.0], [1492.0, 1456.0], [1506.0, 1441.0], [1516.0, 1421.0], [1518.0, 1391.0], [1506.0, 1368.0], [1484.0, 1355.0], [1304.0, 1354.0], [1274.0, 1370.0]]"
ArduinoMega_Top,10,U3,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1052,1522,1262,1692,0.903,24,"(1054.0,1564.0); (1056.0,1650.0); (1102.0,1649.0); (1112.0,1678.0); (1130.0,1685.0); (1258.0,1676.0); (1254.0,1641.0); (1242.0,1637.0); (1210.0,1649.0); (1199.0,1632.0); (1210.0,1616.0); (1240.0,1626.0); (1257.0,1619.0); (1254.0,1590.0); (1210.0,1594.0); (1199.0,1585.0); (1200.0,1569.0); (1209.0,1563.0); (1257.0,1567.0); (1261.0,1548.0); (1254.0,1535.0); (1127.0,1525.0); (1111.0,1531.0); (1103.0,1562.0)","[[1054.0, 1564.0], [1056.0, 1650.0], [1102.0, 1649.0], [1112.0, 1678.0], [1130.0, 1685.0], [1258.0, 1676.0], [1254.0, 1641.0], [1242.0, 1637.0], [1210.0, 1649.0], [1199.0, 1632.0], [1210.0, 1616.0], [1240.0, 1626.0], [1257.0, 1619.0], [1254.0, 1590.0], [1210.0, 1594.0], [1199.0, 1585.0], [1200.0, 1569.0], [1209.0, 1563.0], [1257.0, 1567.0], [1261.0, 1548.0], [1254.0, 1535.0], [1127.0, 1525.0], [1111.0, 1531.0], [1103.0, 1562.0]]"
ArduinoMega_Top,11,C1,electrolytic,"""electrolytic capacitor"" unknown",Capacitor_THT,Capacitor_THT:CP_Radial_D6.3mm_P2.50mm,1307,1710,1475,1909,0.925,17,"(1375.0,1725.0); (1342.0,1740.0); (1325.0,1757.0); (1314.0,1786.0); (1313.0,1816.0); (1323.0,1864.0); (1368.0,1888.0); (1380.0,1904.0); (1397.0,1906.0); (1417.0,1884.0); (1437.0,1876.0); (1458.0,1854.0); (1468.0,1831.0); (1469.0,1790.0); (1458.0,1764.0); (1441.0,1744.0); (1405.0,1724.0)","[[1375.0, 1725.0], [1342.0, 1740.0], [1325.0, 1757.0], [1314.0, 1786.0], [1313.0, 1816.0], [1323.0, 1864.0], [1368.0, 1888.0], [1380.0, 1904.0], [1397.0, 1906.0], [1417.0, 1884.0], [1437.0, 1876.0], [1458.0, 1854.0], [1468.0, 1831.0], [1469.0, 1790.0], [1458.0, 1764.0], [1441.0, 1744.0], [1405.0, 1724.0]]"
ArduinoMega_Top,12,C2,electrolytic,"""electrolytic capacitor"" unknown",Capacitor_THT,Capacitor_THT:CP_Radial_D6.3mm_P2.50mm,1477,1709,1643,1910,0.926,17,"(1563.0,1722.0); (1523.0,1737.0); (1499.0,1754.0); (1486.0,1776.0); (1482.0,1815.0); (1493.0,1884.0); (1499.0,1888.0); (1519.0,1884.0); (1544.0,1892.0); (1553.0,1904.0); (1568.0,1907.0); (1590.0,1883.0); (1633.0,1885.0); (1638.0,1874.0); (1641.0,1804.0); (1635.0,1769.0); (1617.0,1744.0)","[[1563.0, 1722.0], [1523.0, 1737.0], [1499.0, 1754.0], [1486.0, 1776.0], [1482.0, 1815.0], [1493.0, 1884.0], [1499.0, 1888.0], [1519.0, 1884.0], [1544.0, 1892.0], [1553.0, 1904.0], [1568.0, 1907.0], [1590.0, 1883.0], [1633.0, 1885.0], [1638.0, 1874.0], [1641.0, 1804.0], [1635.0, 1769.0], [1617.0, 1744.0]]"
ArduinoMega_Top,13,U4,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1320,1478,1462,1563,0.932,14,"(1325.0,1492.0); (1322.0,1507.0); (1325.0,1542.0); (1332.0,1551.0); (1371.0,1559.0); (1408.0,1558.0); (1430.0,1552.0); (1451.0,1552.0); (1458.0,1548.0); (1459.0,1491.0); (1454.0,1485.0); (1407.0,1480.0); (1348.0,1481.0); (1332.0,1484.0)","[[1325.0, 1492.0], [1322.0, 1507.0], [1325.0, 1542.0], [1332.0, 1551.0], [1371.0, 1559.0], [1408.0, 1558.0], [1430.0, 1552.0], [1451.0, 1552.0], [1458.0, 1548.0], [1459.0, 1491.0], [1454.0, 1485.0], [1407.0, 1480.0], [1348.0, 1481.0], [1332.0, 1484.0]]"
ArduinoMega_Top,14,U5,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1579,1368,1654,1481,0.934,15,"(1596.0,1374.0); (1589.0,1382.0); (1582.0,1417.0); (1583.0,1439.0); (1588.0,1453.0); (1589.0,1471.0); (1595.0,1477.0); (1604.0,1476.0); (1615.0,1469.0); (1643.0,1472.0); (1648.0,1464.0); (1655.0,1431.0); (1654.0,1408.0); (1649.0,1380.0); (1644.0,1374.0)","[[1596.0, 1374.0], [1589.0, 1382.0], [1582.0, 1417.0], [1583.0, 1439.0], [1588.0, 1453.0], [1589.0, 1471.0], [1595.0, 1477.0], [1604.0, 1476.0], [1615.0, 1469.0], [1643.0, 1472.0], [1648.0, 1464.0], [1655.0, 1431.0], [1654.0, 1408.0], [1649.0, 1380.0], [1644.0, 1374.0]]"
ArduinoMega_Top,15,U6,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1131,1371,1208,1453,0.928,19,"(1162.0,1370.0); (1151.0,1374.0); (1148.0,1378.0); (1144.0,1399.0); (1138.0,1407.0); (1138.0,1419.0); (1145.0,1429.0); (1149.0,1445.0); (1155.0,1449.0); (1168.0,1450.0); (1184.0,1445.0); (1194.0,1439.0); (1194.0,1434.0); (1187.0,1422.0); (1186.0,1406.0); (1197.0,1392.0); (1198.0,1386.0); (1196.0,1381.0); (1187.0,1375.0)","[[1162.0, 1370.0], [1151.0, 1374.0], [1148.0, 1378.0], [1144.0, 1399.0], [1138.0, 1407.0], [1138.0, 1419.0], [1145.0, 1429.0], [1149.0, 1445.0], [1155.0, 1449.0], [1168.0, 1450.0], [1184.0, 1445.0], [1194.0, 1439.0], [1194.0, 1434.0], [1187.0, 1422.0], [1186.0, 1406.0], [1197.0, 1392.0], [1198.0, 1386.0], [1196.0, 1381.0], [1187.0, 1375.0]]"
ArduinoMega_Top,16,U7,ic,ic unknown,Package_SO,Package_SO:SOIC-8_3.9x4.9mm_P1.27mm,1385,1920,1559,2014,0.936,12,"(1553.0,1938.0); (1547.0,1933.0); (1530.0,1932.0); (1503.0,1922.0); (1416.0,1924.0); (1389.0,1938.0); (1388.0,2001.0); (1420.0,2010.0); (1506.0,2010.0); (1535.0,2002.0); (1550.0,2003.0); (1554.0,1998.0)","[[1553.0, 1938.0], [1547.0, 1933.0], [1530.0, 1932.0], [1503.0, 1922.0], [1416.0, 1924.0], [1389.0, 1938.0], [1388.0, 2001.0], [1420.0, 2010.0], [1506.0, 2010.0], [1535.0, 2002.0], [1550.0, 2003.0], [1554.0, 1998.0]]"
